,Argument,Attached_value,Document,Segment,Original_value,Node,Type
1856,packaging,"[['wheat', 'gluten'], 19, 21]",Application of bioplastics for food packaging.xml,"['Improving the properties of bioplastics', 'Chemical/physical modification']","[['wheat', 'gluten'], 19, 21]","['wheat_gluten', 3, 'PrefLabel']",SYMBOLIC
1857,packaging,"[['packaging'], 12, 13]",Application of bioplastics for food packaging.xml,['Possible application'],"[['packaging'], 12, 13]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1858,packaging,"[['packaging'], 19, 20]",Application of bioplastics for food packaging.xml,['Possible application'],"[['packaging'], 19, 20]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1859,packaging,"[['biobased', 'packaging'], 38, 40]",Application of bioplastics for food packaging.xml,['Possible application'],"[['biobased', 'packaging'], 38, 40]","['biobased_packaging', 3, 'PrefLabel']",SYMBOLIC
1860,packaging,"[['packaging'], 21, 22]",Application of bioplastics for food packaging.xml,['Possible application'],"[['packaging'], 21, 22]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1861,packaging,"[['biobased', 'packaging'], 4, 6]",Application of bioplastics for food packaging.xml,['Possible application'],"[['biobased', 'packaging'], 4, 6]","['biobased_packaging', 3, 'PrefLabel']",SYMBOLIC
1862,packaging,"[['biobased', 'packaging'], 11, 13]",Application of bioplastics for food packaging.xml,['Possible application'],"[['biobased', 'packaging'], 11, 13]","['biobased_packaging', 3, 'PrefLabel']",SYMBOLIC
1863,packaging,"[['packaging'], 5, 6]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['packaging'], 5, 6]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1864,packaging,"[['packaging'], 16, 17]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['packaging'], 16, 17]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1865,packaging,"[['pla'], 3, 4]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 3, 4]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1866,packaging,"[['pla', 'based', 'film'], 19, 22]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla', 'based', 'film'], 19, 22]","['clay_pla_nanocomposite_films', 3, 'FastrPref']",SYMBOLIC
1867,packaging,"[['ldpe'], 32, 33]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['ldpe'], 32, 33]","['polyethylene_films', 3, 'AcroFastrPref-0']",SYMBOLIC
1868,packaging,"[['ldpe'], 35, 36]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['ldpe'], 35, 36]","['polyethylene_films', 3, 'AcroFastrPref-0']",SYMBOLIC
1869,impact_factor_component,"[['ldpe'], 32, 33]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['ldpe'], 32, 33]","['polyethylene', 2, 'AcroFastrPref-0']",SYMBOLIC
1870,impact_factor_component,"[['ldpe'], 35, 36]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['ldpe'], 35, 36]","['polyethylene', 2, 'AcroFastrPref-0']",SYMBOLIC
1871,thickness,"[['thickness'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['25'], 25, 26], [['μm'], 26, 27]]","['thickness', 0, 'PrefLabel']",QUANTITY
1872,packaging,"[['pla', 'film'], 25, 27]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla', 'film'], 25, 27]","['clay_pla_nanocomposite_films', 3, 'FastrPref']",SYMBOLIC
1873,temperature,"[['temperature'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['1'], 14, 15], [['°C'], 20, 21]]","['temperature', 0, 'PrefLabel']",QUANTITY
1874,temperature,"[['temperature'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['10'], 19, 20], [['°C'], 20, 21]]","['temperature', 0, 'PrefLabel']",QUANTITY
1875,packaging,"[['pla'], 10, 11]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 10, 11]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1876,temperature,"[['temperature'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['10'], 17, 18], [['°C'], 18, 19]]","['temperature', 0, 'PrefLabel']",QUANTITY
1877,temperature,"[['temperature'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['2009'], 25, 27], [['°C'], 18, 19]]","['temperature', 0, 'PrefLabel']",QUANTITY
1878,packaging,"[['packaging'], 38, 39]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['packaging'], 38, 39]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1879,packaging,"[['pla'], 15, 16]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 15, 16]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1880,packaging,"[['pla'], 17, 18]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 17, 18]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1881,packaging,"[['pet'], 5, 6]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pet'], 5, 6]","['polyethylene_terephthalate', 3, 'AltLabel']",SYMBOLIC
1882,impact_factor_component,"[['pet'], 5, 6]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pet'], 5, 6]","['tio2', 2, 'AcroPrefLabel-0']",SYMBOLIC
1883,packaging,"[['pla'], 9, 10]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 9, 10]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1884,packaging,"[['packaging'], 14, 15]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['packaging'], 14, 15]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1885,packaging,"[['pla'], 13, 14]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 13, 14]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1886,temperature,"[['temperature'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['4'], 34, 35], [['°C'], 35, 36]]","['temperature', 0, 'PrefLabel']",QUANTITY
1887,temperature,"[['temperature'], None, None]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[[['14'], 37, 38], [['°C'], 35, 36]]","['temperature', 0, 'PrefLabel']",QUANTITY
1888,packaging,"[['pla'], 17, 18]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['pla'], 17, 18]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1889,packaging,"[['hdpe'], 23, 24]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['hdpe'], 23, 24]","['high_density_polyethylene', 3, 'AltLabel']",SYMBOLIC
1890,packaging,"[['ps'], 21, 22]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['ps'], 21, 22]","['polystyrene', 3, 'AltLabel']",SYMBOLIC
1891,impact_factor_component,"[['hdpe'], 23, 24]",Application of bioplastics for food packaging.xml,"['Possible application', 'PLA']","[['hdpe'], 23, 24]","['polyethylene', 2, 'AcroFastrPref-0']",SYMBOLIC
1892,packaging,"[['starch-based', 'films'], 2, 4]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['starch-based', 'films'], 2, 4]","['starch_films', 3, 'FastrAlt']",SYMBOLIC
1893,impact_factor_component,"[['plastics'], 14, 15]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['plastics'], 14, 15]","['plasticiser', 2, 'FastrAlt']",SYMBOLIC
1894,packaging,"[['pvc'], 47, 48]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['pvc'], 47, 48]","['polyvinyl_chloride', 3, 'AltLabel']",SYMBOLIC
1895,packaging,"[['films', 'based', 'on', 'starch'], 18, 22]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['films', 'based', 'on', 'starch'], 18, 22]","['starch_cnc', 4, 'FastrAlt']",SYMBOLIC
1896,packaging,"[['biodegradable', 'films'], 17, 19]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['biodegradable', 'films'], 17, 19]","['biodegradable_composite_films', 3, 'FastrPref']",SYMBOLIC
1897,packaging,"[['polyester'], 27, 28]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['polyester'], 27, 28]","['polyester', 2, 'PrefLabel']",SYMBOLIC
1898,packaging,"[['polyesters'], 36, 37]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['polyesters'], 36, 37]","['polyester', 2, 'FastrPref']",SYMBOLIC
1899,packaging,"[['starch'], 25, 26]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['starch'], 25, 26]","['starch', 3, 'PrefLabel']",SYMBOLIC
1900,packaging,"[['blend'], 23, 24]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['blend'], 23, 24]","['blend', 1, 'PrefLabel']",SYMBOLIC
1901,packaging,"[['blend'], 30, 31]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['blend'], 30, 31]","['blend', 1, 'PrefLabel']",SYMBOLIC
1902,impact_factor_component,"[['films', 'based', 'on', 'starch'], 18, 22]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['films', 'based', 'on', 'starch'], 18, 22]","['poly_n_45_butylacrylate_', 2, 'FastrAlt']",SYMBOLIC
1903,packaging,"[['ldpe'], 29, 30]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['ldpe'], 29, 30]","['polyethylene_films', 3, 'AcroFastrPref-0']",SYMBOLIC
1904,packaging,"[['pla'], 31, 32]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['pla'], 31, 32]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1905,packaging,"[['biodegradable', 'synthetic', 'polymers'], 16, 19]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['biodegradable', 'synthetic', 'polymers'], 16, 19]","['biodegradable_thermoplastic_polymers', 3, 'FastrPref']",SYMBOLIC
1906,packaging,"[['pcl'], 20, 21]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['pcl'], 20, 21]","['polycaprolactones', 3, 'AltLabel']",SYMBOLIC
1907,packaging,"[['starch'], 14, 15]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['starch'], 14, 15]","['starch', 3, 'PrefLabel']",SYMBOLIC
1908,packaging,"[['blend'], 12, 13]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['blend'], 12, 13]","['blend', 1, 'PrefLabel']",SYMBOLIC
1909,impact_factor_component,"[['polymers'], 18, 19]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['polymers'], 18, 19]","['polymer', 2, 'FastrPref']",SYMBOLIC
1910,impact_factor_component,"[['ldpe'], 29, 30]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['ldpe'], 29, 30]","['polyethylene', 2, 'AcroFastrPref-0']",SYMBOLIC
1911,packaging,"[['ldpe'], 33, 34]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['ldpe'], 33, 34]","['polyethylene_films', 3, 'AcroFastrPref-0']",SYMBOLIC
1912,packaging,"[['pla-coated'], 15, 16]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['pla-coated'], 15, 16]","['pla_45_coated', 4, 'PrefLabel']",SYMBOLIC
1913,impact_factor_component,"[['ldpe'], 33, 34]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['ldpe'], 33, 34]","['polyethylene', 2, 'AcroFastrPref-0']",SYMBOLIC
1914,impact_factor_component,"[['low-density', 'polyethylene'], 35, 37]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[['low-density', 'polyethylene'], 35, 37]","['polyethylene', 2, 'AcroFastrPref-1']",SYMBOLIC
1915,component_qty_value,"[['low-density', 'polyethylene'], 35, 37]",Application of bioplastics for food packaging.xml,"['Possible application', 'Starch']","[[['3'], 40, 41]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
1916,packaging,"[['pha'], 5, 6]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pha'], 5, 6]","['polyhydroxyalcanoate', 3, 'AltLabel']",SYMBOLIC
1917,packaging,"[['phb'], 7, 8]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 7, 8]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
1918,packaging,"[['biobased', 'packaging'], 29, 31]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['biobased', 'packaging'], 29, 31]","['biobased_packaging', 3, 'PrefLabel']",SYMBOLIC
1919,packaging,"[['pe'], 24, 25]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pe'], 24, 25]","['polyethersulfone', 3, 'FastrAlt']",SYMBOLIC
1920,packaging,"[['pla'], 32, 33]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pla'], 32, 33]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
1921,packaging,"[['pp'], 26, 27]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pp'], 26, 27]","['polyphenylene_sulfide', 2, 'FastrAlt']",SYMBOLIC
1922,packaging,"[['phb'], 34, 35]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 34, 35]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
1923,packaging,"[['phb'], 39, 40]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 39, 40]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
1924,impact_factor_component,"[['pp'], 26, 27]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pp'], 26, 27]","['polymer', 2, 'AcroPrefLabel-0']",SYMBOLIC
1925,impact_factor_component,"[['pe'], 24, 25]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pe'], 24, 25]","['polyethersulfone', 2, 'FastrAlt']",SYMBOLIC
1926,packaging,"[['hdpe'], 27, 28]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['hdpe'], 27, 28]","['high_density_polyethylene', 3, 'AltLabel']",SYMBOLIC
1927,packaging,"[['phb'], 18, 19]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 18, 19]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
1928,packaging,"[['phb'], 48, 49]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 48, 49]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
1929,impact_factor_component,"[['hdpe'], 27, 28]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['hdpe'], 27, 28]","['polyethylene', 2, 'AcroFastrPref-0']",SYMBOLIC
1930,packaging,"[['packaging'], 20, 21]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['packaging'], 20, 21]","['packaging', 0, 'PrefLabel']",SYMBOLIC
1931,packaging,"[['pp'], 13, 14]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pp'], 13, 14]","['polyphenylene_sulfide', 2, 'FastrAlt']",SYMBOLIC
1932,packaging,"[['phb'], 18, 19]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 18, 19]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
1933,impact_factor_component,"[['pp'], 13, 14]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['pp'], 13, 14]","['polymer', 2, 'AcroPrefLabel-0']",SYMBOLIC
1934,packaging,"[['phb'], 12, 13]",Application of bioplastics for food packaging.xml,"['Possible application', 'PHA/PHB']","[['phb'], 12, 13]","['polyhydroxybutyrate', 3, 'AltLabel']",SYMBOLIC
